,ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Dependent,Monetary,Frequency,Generation,Segment
609,7807,1974,Graduation,Married,44989.0,3091,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,SP,47,1,369,16,Gen X,Need Attention
610,7532,1980,Graduation,Married,43586.0,3104,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,GER,41,1,132,10,Milenial,Need Attention
611,8346,1974,Graduation,Single,32233.0,3115,26,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,1,0,SP,47,1,296,12,Gen X,Need Attention
612,5564,1969,Graduation,Together,62882.0,3125,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,AUS,52,1,1338,20,Gen X,Loyal
613,3267,1963,Master,Together,57288.0,2440,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,0,CA,58,1,608,20,Boomers,Loyal
614,3091,1981,Master,Together,75774.0,2494,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,SA,40,1,823,21,Milenial,Loyal
615,762,1981,Master,Together,75774.0,2494,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,SP,40,1,823,21,Milenial,Loyal
616,8029,1988,Master,Single,90247.0,2497,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,1,0,US,33,0,1621,15,Milenial,Loyal
617,4376,1960,Master,Single,32218.0,2570,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,1,0,SP,61,0,93,7,Boomers,Need Attention
618,10981,1988,Graduation,Married,84219.0,2583,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,SA,33,0,1198,18,Milenial,Loyal
619,486,1988,Graduation,Married,84219.0,2583,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,CA,33,0,1198,18,Milenial,Loyal
620,1158,1966,Graduation,Divorced,48877.0,2611,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,SP,55,1,144,8,Gen X,Need Attention
621,9119,1950,Graduation,Together,60905.0,2642,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,US,71,1,392,15,Boomers,Need Attention
622,6694,1964,Graduation,Married,75236.0,2652,27,438,66,400,12,38,114,1,8,3,13,4,0,0,0,0,0,0,0,SP,57,1,1068,25,Boomers,Loyal
623,10573,1953,Graduation,Divorced,62551.0,2659,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,IND,68,0,421,18,Boomers,Need Attention
624,10140,1983,PhD,Together,70123.0,2710,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,IND,38,0,1727,17,Milenial,Loyal
625,2286,1962,Graduation,Single,50785.0,2728,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,0,CA,59,2,114,8,Boomers,Need Attention
626,8420,1970,Master,Married,15315.0,2766,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,SP,51,0,64,8,Gen X,Need Attention
627,10065,1970,Master,Married,15315.0,2766,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,SP,51,0,64,8,Gen X,Need Attention
628,1029,1970,PhD,Together,64413.0,2768,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,0,SP,51,1,279,12,Gen X,Need Attention
629,4207,1981,PhD,Married,87171.0,2860,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,SP,40,0,1298,25,Milenial,Loyal
630,10277,1961,Graduation,Single,30081.0,2929,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,SP,60,1,42,5,Boomers,Need Attention
631,4436,1976,Graduation,Single,20180.0,2930,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,SP,45,0,137,8,Gen X,Need Attention
632,2929,1976,Graduation,Single,20180.0,2930,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,SP,45,0,137,8,Gen X,Need Attention
633,6281,1966,Graduation,Divorced,55686.0,2936,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,SP,55,1,982,16,Gen X,Loyal
634,10390,1959,Master,Married,26887.0,2940,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,SP,62,1,30,5,Boomers,Need Attention
635,2574,1977,PhD,Married,61996.0,2950,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,1,0,SP,44,1,1230,21,Gen X,Loyal
636,709,1952,Graduation,Divorced,51537.0,3003,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,SA,69,1,1103,18,Boomers,Loyal
637,5955,1962,Graduation,Together,72025.0,3025,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,SP,59,0,1932,16,Boomers,Loyal
638,8486,1971,Master,Together,30538.0,3072,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,SP,50,1,367,17,Gen X,Need Attention
639,10343,1991,Master,Single,61618.0,3074,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,IND,30,0,1345,19,Milenial,Loyal
640,6652,1965,Graduation,Married,77343.0,2456,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,CA,56,0,1134,17,Gen X,Loyal
641,8746,1989,Graduation,Married,75433.0,2521,28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,0,SP,32,1,1188,19,Milenial,Loyal
642,4686,1962,PhD,Divorced,82571.0,2524,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,SP,59,0,1686,24,Boomers,Loyal
643,3551,1954,Master,Together,60033.0,2528,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,SP,67,1,198,10,Boomers,Need Attention
644,4338,1983,Graduation,Single,39062.0,2532,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,SP,38,1,44,5,Milenial,Need Attention
645,4444,1972,Graduation,Married,30023.0,2533,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,SP,49,1,61,6,Gen X,Need Attention
646,498,1970,Graduation,Single,30015.0,2583,28,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,0,SP,51,1,57,7,Gen X,Need Attention
647,8230,1980,Graduation,Married,33228.0,2593,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,SP,41,1,71,6,Milenial,Need Attention
648,2826,1967,Graduation,Married,22574.0,2680,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,SP,54,3,37,7,Gen X,Need Attention
649,6222,1967,Graduation,Married,22574.0,2680,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,SP,54,3,37,7,Gen X,Need Attention
650,7352,1957,Graduation,Married,55267.0,2687,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,CA,64,1,405,17,Boomers,Need Attention
651,10928,1958,Graduation,Together,66886.0,2722,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,SP,63,1,599,17,Boomers,Loyal
652,10736,1971,Graduation,Single,72258.0,2726,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,CA,50,1,1525,22,Gen X,Loyal
653,10163,1984,PhD,Single,82733.0,2728,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,1,0,SP,37,0,1323,20,Milenial,Loyal
654,6168,1963,Graduation,Divorced,45146.0,2785,28,33,0,5,0,0,15,2,1,1,2,4,0,0,0,0,0,0,0,IND,58,2,53,6,Boomers,Need Attention
655,4656,1990,Master,Single,51250.0,2892,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,0,SA,31,1,710,24,Milenial,Loyal
656,626,1951,Graduation,Married,32871.0,2913,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,US,70,2,43,5,Boomers,Need Attention
657,3870,1978,Master,Together,63855.0,2941,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,GER,43,0,1006,24,Gen X,Loyal
658,6299,1968,PhD,Divorced,42564.0,2979,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,1,0,CA,53,1,813,24,Gen X,Loyal
659,7798,1972,Master,Together,46344.0,2998,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,CA,49,1,429,17,Gen X,Need Attention
660,9973,1963,Graduation,Married,50437.0,3056,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,SP,58,2,490,19,Boomers,Loyal
661,4299,1960,Graduation,Together,70971.0,3082,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,1,0,SP,61,1,1825,34,Boomers,Loyal
662,10971,1977,Graduation,Single,37774.0,3100,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,SP,44,2,473,16,Gen X,Need Attention
663,9931,1963,PhD,Married,4023.0,2442,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,SP,58,2,9,15,Boomers,Need Attention
664,6679,1966,Graduation,Single,33279.0,2453,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,SP,55,0,16,4,Gen X,Need Attention
665,5961,1978,Graduation,Married,42693.0,2458,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,SP,43,1,57,5,Gen X,Need Attention
666,6255,1952,Master,Together,70545.0,2462,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,AUS,69,1,334,13,Boomers,Need Attention
667,8614,1957,Graduation,Divorced,65486.0,2484,29,245,19,125,37,67,14,1,4,2,10,2,0,0,0,0,0,0,0,AUS,64,1,507,17,Boomers,Need Attention
668,7828,1981,Master,Together,77882.0,2496,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,SA,40,0,818,12,Milenial,Need Attention
669,1277,1960,Graduation,Together,78468.0,2517,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,US,61,0,1004,28,Boomers,Loyal
670,3595,1963,Graduation,Together,77226.0,2557,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,SP,58,1,1138,28,Boomers,Loyal
673,4137,1948,Graduation,Together,70666.0,2641,29,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,0,AUS,73,0,1076,16,Boomers,Loyal
674,6357,1959,Master,Divorced,59052.0,2660,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,0,SA,62,1,491,18,Boomers,Loyal
675,9316,1952,Basic,Together,13084.0,2675,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,US,69,0,29,5,Boomers,Need Attention
676,3578,1949,Graduation,Divorced,49160.0,2688,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,SP,72,1,236,12,Boomers,Need Attention
677,153,1953,Graduation,Divorced,23272.0,2691,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,SP,68,0,46,5,Boomers,Need Attention
678,10524,1963,Master,Divorced,49476.0,2810,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,CA,58,1,795,22,Boomers,Loyal
679,1518,1965,Master,Married,62694.0,2813,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,SP,56,2,749,24,Gen X,Loyal
680,2036,1973,PhD,Together,57906.0,2819,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,IND,48,1,401,17,Gen X,Need Attention
681,9495,1982,Graduation,Together,71853.0,2853,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,SP,39,0,1149,17,Milenial,Loyal
682,2631,1982,Graduation,Together,71853.0,2853,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,SP,39,0,1149,17,Milenial,Loyal
683,6312,1959,Graduation,Married,65031.0,2905,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,0,GER,62,1,863,30,Boomers,Loyal
684,615,1960,Graduation,Together,30507.0,2911,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,SP,61,0,343,11,Boomers,Need Attention
685,4406,1970,Graduation,Together,67419.0,2965,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,CA,51,1,1471,25,Gen X,Loyal
686,10061,1950,Graduation,Married,59462.0,2976,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,US,71,1,1088,25,Boomers,Loyal
687,10619,1994,Graduation,Single,95529.0,3009,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,1,0,SA,27,0,1990,18,Gen Z,Loyal
688,4945,1953,Graduation,Divorced,53653.0,3035,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,0,SP,68,0,1210,28,Boomers,Loyal
689,1777,1980,Basic,Married,25965.0,3096,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,SP,41,0,74,6,Milenial,Need Attention
690,4023,1970,Graduation,Married,22979.0,3097,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,1,0,SP,51,1,115,10,Gen X,Need Attention
691,7922,1951,PhD,Single,64950.0,3122,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,SA,70,1,966,25,Boomers,Loyal
692,10699,1985,Graduation,Married,44322.0,2449,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0,SA,36,1,92,8,Milenial,Need Attention
693,7516,1983,Graduation,Married,30096.0,2474,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,GER,38,1,45,6,Milenial,Need Attention
694,3129,1983,Graduation,Married,30096.0,2474,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,SP,38,1,45,6,Milenial,Need Attention
695,5121,1977,Graduation,Single,56628.0,2536,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,CA,44,1,761,20,Gen X,Loyal
696,2186,1977,Master,Together,82326.0,2547,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,1,0,SP,44,0,2257,22,Gen X,Loyal
697,10548,1995,Graduation,Single,71163.0,2548,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,GER,26,0,960,24,Gen Z,Loyal
698,6384,1978,Graduation,Divorced,71022.0,2574,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,US,43,1,1453,21,Gen X,Loyal
699,2625,1954,Master,Single,42607.0,2660,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,SA,67,1,350,14,Boomers,Need Attention
700,1676,1975,Graduation,Married,43057.0,2678,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,0,SP,46,1,266,15,Gen X,Need Attention
701,5534,1975,Master,Married,47808.0,2688,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,SP,46,1,224,10,Gen X,Need Attention
702,6859,1987,Graduation,Single,29236.0,2700,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,SP,34,1,99,9,Milenial,Need Attention
703,271,1969,Graduation,Divorced,40590.0,2706,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,CA,52,2,258,15,Gen X,Need Attention
704,7699,1969,Graduation,Divorced,40590.0,2706,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,CA,52,2,258,15,Gen X,Need Attention
705,7832,1959,Master,Married,77520.0,2741,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,1,0,SP,62,1,1526,23,Boomers,Loyal
706,938,1981,Graduation,Married,40211.0,2770,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,SP,40,2,87,7,Milenial,Need Attention
707,7873,1973,PhD,Together,63516.0,2794,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,CA,48,2,300,16,Gen X,Need Attention
708,9967,1974,Graduation,Divorced,53034.0,2831,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,US,47,2,447,22,Gen X,Loyal
709,1087,1975,Master,Together,22669.0,2839,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,1,0,SP,46,1,173,10,Gen X,Need Attention
710,8314,1982,Graduation,Married,79908.0,2886,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,0,SP,39,0,1772,19,Milenial,Loyal
711,3762,1986,PhD,Single,69867.0,2889,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,1,0,SA,35,0,925,17,Milenial,Loyal
712,10383,1966,Graduation,Divorced,70287.0,2889,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,1,0,AUS,55,0,1093,21,Gen X,Loyal
713,6798,1966,Graduation,Single,37070.0,2902,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,0,SA,55,2,433,23,Gen X,Loyal
714,4168,1966,Graduation,Single,37070.0,2902,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,0,SP,55,2,433,23,Gen X,Loyal
715,6690,1966,Master,Married,38179.0,2908,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,SA,55,2,90,11,Gen X,Need Attention
716,10602,1983,Graduation,Married,39922.0,2936,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,IND,38,1,156,9,Milenial,Need Attention
717,3220,1983,Graduation,Married,39922.0,2936,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,GER,38,1,156,9,Milenial,Need Attention
718,5424,1983,Graduation,Married,39922.0,2936,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,SA,38,1,156,9,Milenial,Need Attention
719,7488,1963,Master,Single,64191.0,2959,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,SP,58,1,825,24,Boomers,Loyal
720,5289,1975,Master,Single,41658.0,3033,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,AUS,46,2,72,6,Gen X,Need Attention
721,347,1976,Graduation,Divorced,40780.0,3095,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,CA,45,1,377,17,Gen X,Need Attention
722,5236,1979,Graduation,Together,77568.0,3109,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,SP,42,1,2194,21,Gen X,Loyal
723,9478,1985,Graduation,Single,66503.0,3120,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,SP,36,1,401,15,Milenial,Need Attention
724,477,1986,Graduation,Married,83512.0,2448,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,1,0,SP,35,0,2157,22,Milenial,Loyal
725,7411,1964,PhD,Married,31686.0,2460,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,SA,57,2,17,6,Boomers,Need Attention
726,3107,1976,Graduation,Together,71322.0,2494,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,AUS,45,1,350,13,Gen X,Need Attention
727,7437,1988,Graduation,Single,27938.0,2498,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,0,AUS,33,1,29,6,Milenial,Need Attention
728,255,1951,Graduation,Divorced,22263.0,2527,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,0,1,SP,70,2,21,6,Boomers,Need Attention
729,3790,1956,Graduation,Together,34633.0,2593,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,SA,65,3,15,4,Boomers,Need Attention
730,749,1981,Graduation,Together,42162.0,2658,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,1,0,SP,40,1,145,9,Milenial,Need Attention
731,1503,1976,PhD,Together,162397.0,2827,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,SP,45,2,107,1,Gen X,
732,8650,1978,Graduation,Divorced,54162.0,2904,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,SP,43,2,42,5,Gen X,Need Attention
733,607,1955,Master,Divorced,41769.0,2937,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,0,IND,66,1,521,22,Boomers,Loyal
734,1008,1981,PhD,Together,44953.0,2991,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,GER,40,0,1021,24,Milenial,Loyal
735,9396,1978,PhD,Married,37717.0,3019,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,SA,43,1,25,4,Gen X,Need Attention
736,933,1978,PhD,Married,37717.0,3019,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,SP,43,1,25,4,Gen X,Need Attention
737,5710,1970,Graduation,Together,40548.0,3063,31,110,0,5,2,0,3,2,2,1,4,5,0,1,0,0,0,0,0,AUS,51,1,120,9,Gen X,Need Attention
738,2882,1975,Master,Divorced,67893.0,3072,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,SA,46,1,995,16,Gen X,Loyal
739,2379,1953,Graduation,Single,69267.0,3081,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,1,0,SA,68,0,1635,14,Boomers,Loyal
740,5342,1976,Basic,Divorced,9548.0,3126,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,CA,45,1,29,6,Gen X,Need Attention
741,3262,1958,Graduation,Single,68281.0,3127,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,1,0,SP,63,0,1655,25,Boomers,Loyal
742,5832,1960,Master,Together,92556.0,2506,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,SP,61,0,1263,21,Boomers,Loyal
743,5025,1979,Graduation,Single,48526.0,2623,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,SP,42,1,135,8,Gen X,Need Attention
744,569,1991,Graduation,Single,90273.0,2633,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,1,0,SP,30,0,1991,19,Milenial,Loyal
745,3102,1981,Master,Together,19414.0,2692,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,CA,40,1,32,5,Milenial,Need Attention
746,9449,1958,PhD,Single,79761.0,2704,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,SA,63,1,605,19,Boomers,Loyal
747,8104,1951,PhD,Married,53312.0,2760,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,SP,70,0,278,12,Boomers,Need Attention
748,75,1982,Master,Together,41039.0,2775,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,US,39,0,467,15,Milenial,Need Attention
749,6421,1961,Graduation,Together,88347.0,2797,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,SP,60,0,2116,21,Boomers,Loyal
750,3037,1983,PhD,Married,50150.0,2810,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,CA,38,0,410,16,Milenial,Need Attention
751,4698,1983,PhD,Married,50150.0,2810,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,SP,38,0,410,16,Milenial,Need Attention
752,948,1971,Graduation,Single,10245.0,2846,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,SP,50,1,41,8,Gen X,Need Attention
753,6177,1985,PhD,Married,33454.0,2853,32,76,10,56,3,1,23,2,4,0,4,8,0,0,0,0,0,0,0,US,36,1,169,10,Milenial,Need Attention
754,3517,1952,Graduation,Single,40887.0,2855,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,1,0,SP,69,2,161,10,Boomers,Need Attention
755,3491,1975,Graduation,Together,55914.0,2862,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,US,46,1,1260,29,Gen X,Loyal
756,7610,1983,Graduation,Together,37292.0,2873,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,SP,38,1,460,19,Milenial,Loyal
757,4377,1971,Graduation,Married,52914.0,2974,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,0,CA,50,1,575,15,Gen X,Need Attention
758,9850,1972,Master,Married,24884.0,3013,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,SP,49,1,19,4,Gen X,Need Attention
759,5544,1970,Graduation,Single,67384.0,3032,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,SP,51,1,1490,22,Gen X,Loyal
760,6497,1960,Graduation,Married,51651.0,3035,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,AUS,61,1,433,17,Boomers,Need Attention
761,4543,1980,Graduation,Married,82497.0,3042,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,SA,41,0,1919,19,Milenial,Loyal
762,5117,1963,Master,Married,32632.0,3132,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,SP,58,0,576,18,Boomers,Loyal
763,1448,1963,Master,Married,33562.0,2440,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,0,IND,58,3,51,9,Boomers,Need Attention
764,6887,1967,Graduation,Single,79146.0,2502,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,GER,54,2,564,19,Gen X,Loyal
765,7500,1967,Graduation,Single,79146.0,2502,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,SP,54,2,564,19,Gen X,Loyal
766,2724,1981,Master,Single,36143.0,2527,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,SP,40,1,19,4,Milenial,Need Attention
767,2256,1973,Master,Married,27159.0,2528,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,SP,48,2,21,6,Gen X,Need Attention
768,1100,1960,Master,Together,41275.0,2533,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,CA,61,3,61,11,Boomers,Need Attention
769,7725,1965,Master,Married,76800.0,2549,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,IND,56,0,641,16,Gen X,Loyal
770,2612,1987,Graduation,Married,75794.0,2623,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,SA,34,0,1682,25,Milenial,Loyal
771,113,1951,Graduation,Married,30833.0,2784,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,SP,70,2,28,6,Boomers,Need Attention
772,2868,1949,PhD,Single,26518.0,2883,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,1,0,US,72,2,57,8,Boomers,Need Attention
773,4216,1981,Graduation,Single,91065.0,2928,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,1,0,SP,40,0,1474,26,Milenial,Loyal
774,199,1962,Master,Single,45183.0,2961,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,CA,59,0,315,13,Boomers,Need Attention
775,359,1950,Graduation,Together,48070.0,2968,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,1,SP,71,1,504,19,Boomers,Loyal
